Governorate,Date,Weather_Code,Max_Temp,Min_Temp,Avg_Humidity,Source
Sohag,2023-01-27,3,26.8,7.8,33,Open-Meteo Historical Weather API
Sohag,2023-01-28,3,29.5,12.0,33,Open-Meteo Historical Weather API
Sohag,2023-01-29,3,31.4,12.1,33,Open-Meteo Historical Weather API
Sohag,2023-01-30,3,25.8,12.5,33,Open-Meteo Historical Weather API
Sohag,2023-01-31,2,19.5,10.5,38,Open-Meteo Historical Weather API
Sohag,2023-02-01,1,19.4,8.5,42,Open-Meteo Historical Weather API
Sohag,2023-02-02,3,18.5,8.9,47,Open-Meteo Historical Weather API
Sohag,2023-02-03,2,19.8,6.7,46,Open-Meteo Historical Weather API
Sohag,2023-02-04,3,19.7,7.8,40,Open-Meteo Historical Weather API
Sohag,2023-02-05,3,20.1,5.9,43,Open-Meteo Historical Weather API
Sohag,2023-02-06,3,19.1,8.7,41,Open-Meteo Historical Weather API
Sohag,2023-02-07,3,17.2,6.6,38,Open-Meteo Historical Weather API
Sohag,2023-02-08,3,18.4,6.8,43,Open-Meteo Historical Weather API
Sohag,2023-02-09,3,21.9,7.7,41,Open-Meteo Historical Weather API
Sohag,2023-02-10,3,24.8,9.6,29,Open-Meteo Historical Weather API
Sohag,2023-02-11,3,22.5,9.2,33,Open-Meteo Historical Weather API
Sohag,2023-02-12,3,19.4,8.8,49,Open-Meteo Historical Weather API
Sohag,2023-02-13,3,19.0,7.8,42,Open-Meteo Historical Weather API
Sohag,2023-02-14,0,19.0,7.7,45,Open-Meteo Historical Weather API
Sohag,2023-02-15,2,18.7,8.4,49,Open-Meteo Historical Weather API
Sohag,2023-02-16,0,19.5,7.6,47,Open-Meteo Historical Weather API
Sohag,2023-02-17,3,22.0,8.2,43,Open-Meteo Historical Weather API
Sohag,2023-02-18,3,23.9,8.7,39,Open-Meteo Historical Weather API
Sohag,2023-02-19,3,24.0,9.0,43,Open-Meteo Historical Weather API
Sohag,2023-02-20,0,23.4,9.4,50,Open-Meteo Historical Weather API
Sohag,2023-02-21,0,22.2,10.0,50,Open-Meteo Historical Weather API
Sohag,2023-02-22,0,22.6,9.1,52,Open-Meteo Historical Weather API
Sohag,2023-02-23,0,22.7,9.7,52,Open-Meteo Historical Weather API
Sohag,2023-02-24,1,23.4,9.4,46,Open-Meteo Historical Weather API
Sohag,2023-02-25,0,23.8,9.1,43,Open-Meteo Historical Weather API
Sohag,2023-02-26,0,25.6,10.0,39,Open-Meteo Historical Weather API
Sohag,2023-02-27,0,29.2,9.8,30,Open-Meteo Historical Weather API
Sohag,2023-02-28,0,31.5,12.4,18,Open-Meteo Historical Weather API
Sohag,2023-03-01,0,33.3,13.1,17,Open-Meteo Historical Weather API
Sohag,2023-03-02,3,34.8,15.8,16,Open-Meteo Historical Weather API
Sohag,2023-03-03,0,35.0,16.2,13,Open-Meteo Historical Weather API
Sohag,2023-03-04,3,36.3,15.0,17,Open-Meteo Historical Weather API
Sohag,2023-03-05,3,38.3,16.8,11,Open-Meteo Historical Weather API
Sohag,2023-03-06,3,29.5,17.8,26,Open-Meteo Historical Weather API
Sohag,2023-03-07,3,26.1,14.6,31,Open-Meteo Historical Weather API
Sohag,2023-03-08,0,25.6,12.1,33,Open-Meteo Historical Weather API
Sohag,2023-03-09,0,28.8,11.8,28,Open-Meteo Historical Weather API
Sohag,2023-03-10,0,29.5,11.8,24,Open-Meteo Historical Weather API
Sohag,2023-03-11,0,29.7,13.7,28,Open-Meteo Historical Weather API
Sohag,2023-03-12,0,30.0,14.0,29,Open-Meteo Historical Weather API
Sohag,2023-03-13,3,30.2,14.9,28,Open-Meteo Historical Weather API
Sohag,2023-03-14,51,25.1,17.7,37,Open-Meteo Historical Weather API
Sohag,2023-03-15,0,23.7,12.0,35,Open-Meteo Historical Weather API
Sohag,2023-03-16,0,27.4,11.1,26,Open-Meteo Historical Weather API
Sohag,2023-03-17,1,30.5,11.9,19,Open-Meteo Historical Weather API
Sohag,2023-03-18,0,25.6,14.6,30,Open-Meteo Historical Weather API
Sohag,2023-03-19,0,24.2,11.2,37,Open-Meteo Historical Weather API
Sohag,2023-03-20,0,23.5,12.0,38,Open-Meteo Historical Weather API
Sohag,2023-03-21,0,25.6,12.0,40,Open-Meteo Historical Weather API
Sohag,2023-03-22,0,28.7,12.8,36,Open-Meteo Historical Weather API
Sohag,2023-03-23,3,31.0,15.6,25,Open-Meteo Historical Weather API
Sohag,2023-03-24,3,35.4,14.7,24,Open-Meteo Historical Weather API
Sohag,2023-03-25,51,24.1,16.2,40,Open-Meteo Historical Weather API
Sohag,2023-03-26,0,26.0,15.1,44,Open-Meteo Historical Weather API
Sohag,2023-03-27,0,28.6,11.9,30,Open-Meteo Historical Weather API
Sohag,2023-03-28,0,30.9,14.9,24,Open-Meteo Historical Weather API
Sohag,2023-03-29,0,31.4,13.4,24,Open-Meteo Historical Weather API
Sohag,2023-03-30,0,22.4,12.6,39,Open-Meteo Historical Weather API
Sohag,2023-03-31,0,22.4,10.8,35,Open-Meteo Historical Weather API
Sohag,2023-04-01,0,25.8,10.9,33,Open-Meteo Historical Weather API
Sohag,2023-04-02,0,30.0,12.6,26,Open-Meteo Historical Weather API
Sohag,2023-04-03,3,32.2,13.5,20,Open-Meteo Historical Weather API
Sohag,2023-04-04,3,34.2,16.1,13,Open-Meteo Historical Weather API
Sohag,2023-04-05,3,30.4,17.9,18,Open-Meteo Historical Weather API
Sohag,2023-04-06,3,32.2,15.9,22,Open-Meteo Historical Weather API
Sohag,2023-04-07,0,36.5,14.6,17,Open-Meteo Historical Weather API
Sohag,2023-04-08,3,38.8,18.8,10,Open-Meteo Historical Weather API
Sohag,2023-04-09,3,39.0,19.5,12,Open-Meteo Historical Weather API
Sohag,2023-04-10,51,35.4,22.6,23,Open-Meteo Historical Weather API
Sohag,2023-04-11,3,26.2,17.0,37,Open-Meteo Historical Weather API
Sohag,2023-04-12,0,23.1,15.6,29,Open-Meteo Historical Weather API
Sohag,2023-04-13,0,26.2,11.0,28,Open-Meteo Historical Weather API
Sohag,2023-04-14,3,30.8,13.4,21,Open-Meteo Historical Weather API
Sohag,2023-04-15,3,33.0,18.2,17,Open-Meteo Historical Weather API
Sohag,2023-04-16,0,34.3,16.7,20,Open-Meteo Historical Weather API
Sohag,2023-04-17,0,36.0,16.6,14,Open-Meteo Historical Weather API
Sohag,2023-04-18,0,38.7,18.2,12,Open-Meteo Historical Weather API
Sohag,2023-04-19,3,40.0,21.3,12,Open-Meteo Historical Weather API
Sohag,2023-04-20,3,30.8,22.1,25,Open-Meteo Historical Weather API
Sohag,2023-04-21,3,31.3,16.9,26,Open-Meteo Historical Weather API
Sohag,2023-04-22,3,35.3,17.5,21,Open-Meteo Historical Weather API
Sohag,2023-04-23,3,35.3,19.2,22,Open-Meteo Historical Weather API
Sohag,2023-04-24,3,36.7,18.8,26,Open-Meteo Historical Weather API
Sohag,2023-04-25,3,34.0,20.6,17,Open-Meteo Historical Weather API
Sohag,2023-04-26,0,35.7,19.5,20,Open-Meteo Historical Weather API
Sohag,2023-04-27,0,34.7,20.5,17,Open-Meteo Historical Weather API
Sohag,2023-04-28,0,32.4,20.6,24,Open-Meteo Historical Weather API
Sohag,2023-04-29,0,27.2,17.1,30,Open-Meteo Historical Weather API
Sohag,2023-04-30,0,27.9,15.8,30,Open-Meteo Historical Weather API
Sohag,2023-05-01,0,30.9,15.6,27,Open-Meteo Historical Weather API
Sohag,2023-05-02,0,34.2,17.1,20,Open-Meteo Historical Weather API
Sohag,2023-05-03,1,37.6,19.5,20,Open-Meteo Historical Weather API
Sohag,2023-05-04,3,39.7,20.6,16,Open-Meteo Historical Weather API
Sohag,2023-05-05,0,34.8,22.2,16,Open-Meteo Historical Weather API
Sohag,2023-05-06,0,31.2,19.5,26,Open-Meteo Historical Weather API
Sohag,2023-05-07,0,30.9,18.5,30,Open-Meteo Historical Weather API
Sohag,2023-05-08,0,31.1,18.2,29,Open-Meteo Historical Weather API
Sohag,2023-05-09,3,32.3,18.0,29,Open-Meteo Historical Weather API
Sohag,2023-05-10,3,36.0,18.6,22,Open-Meteo Historical Weather API
Sohag,2023-05-11,1,40.7,19.0,12,Open-Meteo Historical Weather API
Sohag,2023-05-12,0,35.0,23.5,24,Open-Meteo Historical Weather API
Sohag,2023-05-13,3,33.5,21.1,28,Open-Meteo Historical Weather API
Sohag,2023-05-14,3,34.2,19.6,29,Open-Meteo Historical Weather API
Sohag,2023-05-15,3,37.2,19.4,25,Open-Meteo Historical Weather API
Sohag,2023-05-16,3,39.2,20.6,18,Open-Meteo Historical Weather API
Sohag,2023-05-17,0,41.0,22.4,16,Open-Meteo Historical Weather API
Sohag,2023-05-18,0,33.0,23.4,27,Open-Meteo Historical Weather API
Sohag,2023-05-19,0,31.9,20.0,26,Open-Meteo Historical Weather API
Sohag,2023-05-20,2,33.8,19.2,28,Open-Meteo Historical Weather API
Sohag,2023-05-21,3,39.8,19.6,19,Open-Meteo Historical Weather API
Sohag,2023-05-22,51,38.2,23.8,15,Open-Meteo Historical Weather API
Sohag,2023-05-23,2,39.2,24.0,16,Open-Meteo Historical Weather API
Sohag,2023-05-24,3,40.1,23.0,14,Open-Meteo Historical Weather API
Sohag,2023-05-25,3,40.7,23.2,13,Open-Meteo Historical Weather API
Sohag,2023-05-26,3,39.1,25.9,13,Open-Meteo Historical Weather API
Sohag,2023-05-27,51,32.8,27.7,25,Open-Meteo Historical Weather API
Sohag,2023-05-28,2,36.0,23.8,31,Open-Meteo Historical Weather API
Sohag,2023-05-29,0,34.2,22.5,31,Open-Meteo Historical Weather API
Sohag,2023-05-30,0,36.4,21.2,23,Open-Meteo Historical Weather API
Sohag,2023-05-31,1,40.3,23.4,17,Open-Meteo Historical Weather API
Sohag,2023-06-01,3,43.1,26.9,16,Open-Meteo Historical Weather API
Sohag,2023-06-02,3,44.8,27.0,14,Open-Meteo Historical Weather API
Sohag,2023-06-03,3,43.6,29.0,16,Open-Meteo Historical Weather API
Sohag,2023-06-04,3,43.0,28.5,18,Open-Meteo Historical Weather API
Sohag,2023-06-05,3,42.2,26.5,19,Open-Meteo Historical Weather API
Sohag,2023-06-06,0,41.8,25.0,18,Open-Meteo Historical Weather API
Sohag,2023-06-07,3,44.9,26.5,13,Open-Meteo Historical Weather API
Sohag,2023-06-08,3,44.2,31.2,15,Open-Meteo Historical Weather API
Sohag,2023-06-09,3,42.6,27.8,17,Open-Meteo Historical Weather API
Sohag,2023-06-10,0,37.2,26.9,28,Open-Meteo Historical Weather API
Sohag,2023-06-11,0,37.1,24.2,24,Open-Meteo Historical Weather API
Sohag,2023-06-12,0,40.8,25.5,22,Open-Meteo Historical Weather API
Sohag,2023-06-13,1,45.6,27.3,17,Open-Meteo Historical Weather API
Sohag,2023-06-14,0,38.1,27.6,26,Open-Meteo Historical Weather API
Sohag,2023-06-15,0,38.1,24.5,25,Open-Meteo Historical Weather API
Sohag,2023-06-16,0,42.1,24.0,22,Open-Meteo Historical Weather API
Sohag,2023-06-17,0,45.5,25.1,18,Open-Meteo Historical Weather API
Sohag,2023-06-18,0,39.2,27.8,26,Open-Meteo Historical Weather API
Sohag,2023-06-19,0,37.0,24.7,26,Open-Meteo Historical Weather API
Sohag,2023-06-20,0,36.0,23.5,33,Open-Meteo Historical Weather API
Sohag,2023-06-21,0,36.3,24.5,33,Open-Meteo Historical Weather API
Sohag,2023-06-22,0,36.1,24.6,29,Open-Meteo Historical Weather API
Sohag,2023-06-23,0,38.5,24.0,24,Open-Meteo Historical Weather API
Sohag,2023-06-24,0,39.8,24.9,24,Open-Meteo Historical Weather API
Sohag,2023-06-25,0,39.9,25.7,20,Open-Meteo Historical Weather API
Sohag,2023-06-26,0,38.9,25.0,19,Open-Meteo Historical Weather API
Sohag,2023-06-27,0,40.3,24.2,19,Open-Meteo Historical Weather API
Sohag,2023-06-28,0,41.3,26.8,19,Open-Meteo Historical Weather API
Sohag,2023-06-29,0,38.5,26.8,23,Open-Meteo Historical Weather API
Sohag,2023-06-30,0,37.2,25.8,24,Open-Meteo Historical Weather API
Sohag,2023-07-01,0,37.5,26.0,28,Open-Meteo Historical Weather API
Sohag,2023-07-02,1,38.8,26.0,24,Open-Meteo Historical Weather API
Sohag,2023-07-03,2,41.5,25.1,20,Open-Meteo Historical Weather API
Sohag,2023-07-04,0,43.2,24.0,15,Open-Meteo Historical Weather API
Sohag,2023-07-05,0,41.1,28.2,25,Open-Meteo Historical Weather API
Sohag,2023-07-06,0,39.1,26.6,27,Open-Meteo Historical Weather API
Sohag,2023-07-07,3,39.1,26.3,25,Open-Meteo Historical Weather API
Sohag,2023-07-08,0,39.7,26.5,29,Open-Meteo Historical Weather API
Sohag,2023-07-09,0,37.8,25.8,29,Open-Meteo Historical Weather API
Sohag,2023-07-10,0,36.5,25.3,34,Open-Meteo Historical Weather API
Sohag,2023-07-11,0,39.2,25.5,29,Open-Meteo Historical Weather API
Sohag,2023-07-12,0,42.0,25.1,24,Open-Meteo Historical Weather API
Sohag,2023-07-13,0,40.2,27.0,21,Open-Meteo Historical Weather API
Sohag,2023-07-14,3,40.9,25.6,19,Open-Meteo Historical Weather API
Sohag,2023-07-15,3,42.7,27.4,17,Open-Meteo Historical Weather API
Sohag,2023-07-16,0,42.2,27.0,13,Open-Meteo Historical Weather API
Sohag,2023-07-17,0,43.6,27.0,14,Open-Meteo Historical Weather API
Sohag,2023-07-18,0,43.0,27.5,16,Open-Meteo Historical Weather API
Sohag,2023-07-19,0,42.5,26.8,16,Open-Meteo Historical Weather API
Sohag,2023-07-20,0,43.3,25.5,18,Open-Meteo Historical Weather API
Sohag,2023-07-21,0,43.7,26.1,16,Open-Meteo Historical Weather API
Sohag,2023-07-22,0,41.6,27.3,15,Open-Meteo Historical Weather API
Sohag,2023-07-23,0,43.7,27.1,17,Open-Meteo Historical Weather API
Sohag,2023-07-24,0,44.0,29.0,15,Open-Meteo Historical Weather API
Sohag,2023-07-25,0,42.3,27.9,21,Open-Meteo Historical Weather API
Sohag,2023-07-26,3,43.7,28.1,17,Open-Meteo Historical Weather API
Sohag,2023-07-27,3,43.7,28.6,15,Open-Meteo Historical Weather API
Sohag,2023-07-28,3,44.0,26.9,15,Open-Meteo Historical Weather API
Sohag,2023-07-29,0,42.3,28.8,22,Open-Meteo Historical Weather API
Sohag,2023-07-30,0,38.8,25.6,22,Open-Meteo Historical Weather API
Sohag,2023-07-31,0,40.0,26.1,25,Open-Meteo Historical Weather API
Sohag,2023-08-01,0,41.5,25.1,20,Open-Meteo Historical Weather API
Sohag,2023-08-02,0,43.5,25.0,17,Open-Meteo Historical Weather API
Sohag,2023-08-03,0,42.3,27.4,18,Open-Meteo Historical Weather API
Sohag,2023-08-04,0,42.0,26.6,17,Open-Meteo Historical Weather API
Sohag,2023-08-05,0,41.5,26.2,17,Open-Meteo Historical Weather API
Sohag,2023-08-06,0,43.8,27.2,16,Open-Meteo Historical Weather API
Sohag,2023-08-07,0,45.2,30.1,13,Open-Meteo Historical Weather API
Sohag,2023-08-08,0,45.0,29.6,16,Open-Meteo Historical Weather API
Sohag,2023-08-09,0,40.8,28.4,30,Open-Meteo Historical Weather API
Sohag,2023-08-10,0,40.5,25.7,26,Open-Meteo Historical Weather API
Sohag,2023-08-11,0,37.9,26.4,29,Open-Meteo Historical Weather API
Sohag,2023-08-12,0,37.5,25.4,39,Open-Meteo Historical Weather API
Sohag,2023-08-13,0,38.2,27.0,40,Open-Meteo Historical Weather API
Sohag,2023-08-14,0,38.8,27.0,34,Open-Meteo Historical Weather API
Sohag,2023-08-15,0,38.2,26.5,32,Open-Meteo Historical Weather API
Sohag,2023-08-16,0,37.7,26.0,37,Open-Meteo Historical Weather API
Sohag,2023-08-17,0,38.0,26.4,35,Open-Meteo Historical Weather API
Sohag,2023-08-18,2,39.2,26.1,31,Open-Meteo Historical Weather API
Sohag,2023-08-19,0,39.5,26.2,31,Open-Meteo Historical Weather API
Sohag,2023-08-20,0,39.8,26.0,28,Open-Meteo Historical Weather API
Sohag,2023-08-21,0,39.9,26.3,29,Open-Meteo Historical Weather API
Sohag,2023-08-22,0,41.5,26.5,28,Open-Meteo Historical Weather API
Sohag,2023-08-23,0,42.5,26.9,25,Open-Meteo Historical Weather API
Sohag,2023-08-24,0,44.2,26.9,21,Open-Meteo Historical Weather API
Sohag,2023-08-25,0,43.5,29.0,20,Open-Meteo Historical Weather API
Sohag,2023-08-26,0,43.1,28.0,23,Open-Meteo Historical Weather API
Sohag,2023-08-27,1,43.1,27.5,24,Open-Meteo Historical Weather API
Sohag,2023-08-28,0,42.8,28.6,22,Open-Meteo Historical Weather API
Sohag,2023-08-29,0,39.8,26.6,23,Open-Meteo Historical Weather API
Sohag,2023-08-30,0,40.6,25.2,20,Open-Meteo Historical Weather API
Sohag,2023-08-31,0,43.3,25.1,15,Open-Meteo Historical Weather API
Sohag,2023-09-01,0,43.3,27.1,23,Open-Meteo Historical Weather API
Sohag,2023-09-02,0,39.8,27.0,34,Open-Meteo Historical Weather API
Sohag,2023-09-03,0,37.0,26.6,32,Open-Meteo Historical Weather API
Sohag,2023-09-04,0,37.4,24.8,33,Open-Meteo Historical Weather API
Sohag,2023-09-05,0,38.9,22.8,25,Open-Meteo Historical Weather API
Sohag,2023-09-06,0,42.5,23.7,20,Open-Meteo Historical Weather API
Sohag,2023-09-07,0,45.1,27.6,15,Open-Meteo Historical Weather API
Sohag,2023-09-08,0,43.2,28.9,17,Open-Meteo Historical Weather API
Sohag,2023-09-09,0,41.4,27.1,21,Open-Meteo Historical Weather API
Sohag,2023-09-10,0,41.4,25.9,23,Open-Meteo Historical Weather API
Sohag,2023-09-11,0,40.2,25.1,22,Open-Meteo Historical Weather API
Sohag,2023-09-12,0,36.7,24.6,31,Open-Meteo Historical Weather API
Sohag,2023-09-13,1,36.4,26.1,41,Open-Meteo Historical Weather API
Sohag,2023-09-14,0,36.5,25.4,29,Open-Meteo Historical Weather API
Sohag,2023-09-15,0,36.8,23.6,26,Open-Meteo Historical Weather API
Sohag,2023-09-16,0,36.2,23.0,26,Open-Meteo Historical Weather API
Sohag,2023-09-17,0,37.3,22.4,29,Open-Meteo Historical Weather API
Sohag,2023-09-18,0,38.1,22.2,25,Open-Meteo Historical Weather API
Sohag,2023-09-19,0,37.5,23.6,30,Open-Meteo Historical Weather API
Sohag,2023-09-20,0,36.6,23.5,32,Open-Meteo Historical Weather API
Sohag,2023-09-21,0,35.8,23.8,33,Open-Meteo Historical Weather API
Sohag,2023-09-22,0,37.2,23.4,32,Open-Meteo Historical Weather API
Sohag,2023-09-23,0,37.6,23.5,33,Open-Meteo Historical Weather API
Sohag,2023-09-24,0,38.0,23.5,27,Open-Meteo Historical Weather API
Sohag,2023-09-25,0,39.1,23.2,22,Open-Meteo Historical Weather API
Sohag,2023-09-26,0,39.8,23.7,22,Open-Meteo Historical Weather API
Sohag,2023-09-27,0,41.5,23.3,17,Open-Meteo Historical Weather API
Sohag,2023-09-28,3,43.4,25.2,12,Open-Meteo Historical Weather API
Sohag,2023-09-29,3,44.8,27.4,11,Open-Meteo Historical Weather API
Sohag,2023-09-30,3,44.6,26.6,15,Open-Meteo Historical Weather API
Sohag,2023-10-01,2,37.5,26.2,30,Open-Meteo Historical Weather API
Sohag,2023-10-02,3,34.5,25.0,36,Open-Meteo Historical Weather API
Sohag,2023-10-03,3,34.0,23.4,38,Open-Meteo Historical Weather API
Sohag,2023-10-04,3,35.6,22.1,37,Open-Meteo Historical Weather API
Sohag,2023-10-05,1,36.4,23.1,38,Open-Meteo Historical Weather API
Sohag,2023-10-06,3,36.0,23.8,39,Open-Meteo Historical Weather API
Sohag,2023-10-07,3,34.8,23.2,38,Open-Meteo Historical Weather API
Sohag,2023-10-08,3,38.2,21.9,34,Open-Meteo Historical Weather API
Sohag,2023-10-09,2,36.3,25.4,36,Open-Meteo Historical Weather API
Sohag,2023-10-10,3,33.3,23.2,40,Open-Meteo Historical Weather API
Sohag,2023-10-11,2,32.2,20.9,40,Open-Meteo Historical Weather API
Sohag,2023-10-12,0,32.3,20.1,38,Open-Meteo Historical Weather API
Sohag,2023-10-13,0,32.1,20.5,40,Open-Meteo Historical Weather API
Sohag,2023-10-14,0,31.9,19.9,40,Open-Meteo Historical Weather API
Sohag,2023-10-15,0,32.0,17.3,33,Open-Meteo Historical Weather API
Sohag,2023-10-16,0,31.3,18.4,35,Open-Meteo Historical Weather API
Sohag,2023-10-17,0,31.4,18.6,36,Open-Meteo Historical Weather API
Sohag,2023-10-18,2,31.4,18.2,38,Open-Meteo Historical Weather API
Sohag,2023-10-19,3,31.8,17.7,37,Open-Meteo Historical Weather API
Sohag,2023-10-20,0,33.5,18.0,33,Open-Meteo Historical Weather API
